vehicle_age,km_driven,engine_temp,vibration_level,battery_health,last_service_km,maintenance_delay_days,driving_hours_day,load_weight,failure_risk
5,274295,97.44997101341062,1.3196273296828775,64.22978972679593,46996,4,4.1254945062593835,1859.3366128146374,1
8,62716,87.6523945374694,0.9179517098407803,58.49949065088187,8559,33,9.062144855936262,511.2767263510016,0
13,228725,109.62473746337153,1.319183033868419,66.76691191741051,64,38,2.195798775909663,1231.1958821238316,1
1,172450,101.08958761248445,1.0934488206065336,80.3979675416171,3299,66,9.27265305295405,1251.8325505678033,1
14,178724,102.24508733907516,0.7343013215031307,78.78926054447058,4849,80,1.5027530710244625,865.2897941514839,1
5,208502,83.84047962028798,1.075331979700456,58.18120001051169,5639,61,3.2221962105463167,834.5332298098192,1
3,149539,82.38924477380851,1.2429154795263535,56.24599053703167,11055,87,9.711614911610631,1403.4591534049034,0
12,126999,64.50060418975468,0.9767257625192459,51.333838130443624,22058,23,9.170543052186844,898.9360003073703,0
1,119793,86.10912366094115,1.0222088057023715,50.621279689696614,29427,2,6.239587253107497,659.2077080084013,0
4,17289,104.03088080697192,0.8345628074934766,93.99052178598426,16980,108,1.54980986585307,918.4370643200557,0
13,181048,86.9386005447662,1.0072309679432043,52.254442800269494,10866,70,7.708831158362292,1653.7917397979827,1
5,179668,96.68308269793508,1.0713694566406424,86.56105549366231,3889,88,5.473965143715082,1939.661219236134,0
7,236513,106.6679903497992,0.8263552557644469,93.59925481224785,48226,119,4.481809652177668,1344.7104148169205,1
1,262368,95.59249487697949,0.6762112189961037,54.90289242812288,31335,66,8.044517005091876,1607.7822058713916,1
3,91365,97.05772142641203,1.3863911498749584,71.81507119165087,26162,78,5.8027601842189895,1159.0847503626983,0
2,235662,69.63266306943669,1.1812361517954224,98.11514915871383,23913,92,2.016632104984965,1324.681655768188,0
9,180211,85.16152823847034,0.8357025683885848,91.70693302617926,24687,49,11.075455175635788,1978.5559821258078,0
10,184785,115.89939759744892,1.0658971771474166,74.48520159289275,33220,28,9.56342409398717,989.1539564634406,1
6,77588,91.5569577164414,0.5564263996981034,88.12855563957764,10995,73,1.620160104196077,319.2584545175599,0
10,68646,118.45107272994862,0.40687870782689317,91.66888122158319,2631,31,6.775702572097651,1922.6124520748383,0
3,270798,79.15326554041579,1.3252399262433403,67.40134815943597,34954,86,1.9171531918849114,1627.5110976263857,1
8,285887,93.5092117820181,1.0688653420784622,94.60764584349805,5967,38,10.210188449643335,916.9586621544283,0
14,226097,84.25982343672197,0.9856892591546151,73.52366598385784,22758,8,7.74315357157169,1968.311096520984,0
8,210244,98.8797702768683,1.069797161443886,76.3903681779415,21742,100,2.896940469303753,821.9643506275271,0
2,124735,103.42513002090182,1.9678394976759104,99.98538189109155,37116,115,1.2281547708682083,869.8163528144516,1
6,160683,99.0369914355135,1.2607285858735973,92.16514830760806,26580,103,1.3473911336106268,1297.5164357418573,0
7,112971,105.62778215622043,0.686367920087558,68.088500288649,34227,13,6.581020192713127,693.825295079642,0
2,17149,89.8024051721651,0.49588708242390256,50.517279823635,1942,67,9.078108265444513,1457.428673235319,0
11,243976,87.14207448504483,1.3163607290078247,81.30870368969474,47664,63,2.329244964673551,475.13054711091064,1
10,47668,63.62710489086042,1.2568287562690021,85.19567130640539,28069,19,3.4341247250645326,394.44557484467634,0
2,93204,99.57676402746847,1.1725182302651322,82.54013450716899,21806,27,4.599859396864855,1162.78041361548,0
10,216830,92.58276138360236,0.7561362907301821,98.39311755816065,14407,13,3.398844602672683,1199.8886283099218,0
1,201501,88.981278936562,1.1089856169651926,93.14855136660722,48390,43,5.304702189558745,391.9791253334431,0
8,170140,87.13773891818482,0.7829964493769604,72.44158465903243,14557,97,7.155765063415838,1935.517270036072,0
1,224861,89.44680657984316,1.1988345658062884,53.14287437361905,16445,76,8.534304230654403,1231.9159836927508,1
9,145507,86.45645802753124,1.2947970721817024,73.80293847509984,17878,94,11.601527004279513,471.86298649446695,0
11,230160,82.07949242155043,0.8369581723511395,84.46220099810115,17564,96,11.239280366515139,760.5965437981382,1
6,188321,93.59383321086253,1.3395430483646271,80.38549041135023,13093,115,7.27139672311806,1640.4215850796927,1
7,42384,97.26238678399429,1.034455719868813,76.90685338554425,35556,38,9.075650621019902,1141.8167501579574,0
13,86929,78.44148128420728,1.1475619637325956,73.44094790076207,26451,27,11.459594250879707,538.6670273838001,0
10,81153,83.98896646218914,0.6071099908927587,64.68809365136931,43168,63,1.918191389955453,385.12814971124857,1
7,240128,86.93067373102697,1.06966435178647,63.86733808623146,24086,88,1.0619823584757206,975.3939420274727,1
10,80388,90.07219961065178,0.7973246837755996,75.0115739462901,16489,31,1.3277974010254159,807.3464756355816,0
3,36401,88.07721795621349,1.142390036204252,58.03015732148245,28004,8,7.196842986102602,1380.6512344675523,0
2,207903,99.89581799484591,1.4401488008953787,67.03427117874008,20471,27,9.391167678327875,1865.4445765120977,0
9,124503,65.21449476444286,1.0868560627949058,66.19896373550498,26284,94,5.037824458195381,645.9145143934859,0
8,237601,67.87444202489824,0.7297435280700448,79.35664007921005,36693,16,6.997630922003805,1739.4210799091213,0
13,132834,92.90354098880367,1.187939827533276,53.33411501815123,18292,116,6.6800295040339055,1856.831561201361,1
12,39084,80.95971228258317,1.120536623736315,91.48343401325477,18433,86,2.0424798075122155,1823.6046790458226,0
10,256459,103.26363458660717,1.6175805239200927,78.1189190192201,14568,76,4.537470906464538,1913.7391939017837,1
7,115641,107.54701428882825,1.076190388270283,83.54133403879678,45424,54,1.2137867070053219,1715.7955198326956,0
9,110111,93.50620764634365,0.8243575026327794,85.15469518797164,9466,9,2.21776257687162,1268.2748097140063,0
4,143299,73.9203762558873,1.2311923676939134,64.57420684212683,25521,79,9.930440452007556,937.7229776784354,0
13,167982,105.81890274340589,0.9616965783083219,73.51857836924333,36672,5,10.123548469731508,1085.0380148607883,1
4,239386,92.98353993225491,1.024075296913532,97.81229779348337,15467,47,9.821409520495767,1770.7019147796534,0
1,201553,67.69596041209323,0.7214571908873344,88.33526189984075,32019,74,8.995005050474603,742.5170793509284,0
8,265337,69.02220527902224,0.9632695561589759,98.47784376115926,10419,115,9.726441310398918,486.6710498139699,0
14,132556,112.75420184562967,1.009241409247131,87.31271725731442,16676,66,8.380805753964703,453.4745926408313,1
14,200246,110.26703869891844,0.9614953972789366,58.78000698542587,29255,91,8.368166726979174,1688.5902978290007,1
12,31160,52.24285286855633,0.8227337912707536,53.22679419223381,31514,40,8.340979772409888,1570.6742353941759,0
3,251242,69.63313657113184,1.0864687391035885,78.88307183598317,43182,78,6.654470686460246,1095.7616138834146,0
7,22633,107.11283243432483,0.7229582749474499,67.89066398513047,22650,59,4.996819568113288,694.7685705658757,0
12,284158,89.72261117410427,0.6523016198428015,63.77289550690851,22754,76,9.032147927777105,1419.7037159767006,1
2,54104,100.52773928238139,1.2128608512179322,90.36054982127087,12165,41,4.285106149454157,269.17957537844563,0
2,73388,89.07070880852855,1.1853250534261854,68.34966335409737,10683,115,6.971923446253811,1222.8100681999904,0
7,21014,99.81738735106805,0.6077186557958942,65.8500484867152,32556,119,5.766911822396694,917.1653037310346,0
6,97578,90.0875031999815,0.45113348607026127,92.49937965845052,15442,108,4.0428450480307125,1960.1473408615434,0
3,169827,83.4358761486455,0.6973773863810295,92.314366824323,4860,80,11.721589124977097,1113.6084483989468,0
9,45390,105.88115744872213,0.9615103016580406,67.81833188775283,3729,70,3.8462680972200145,1194.081954410482,1
10,290855,93.03081924038469,1.3463048724296518,91.6249350492983,31351,27,4.40222370095333,1482.2527941970745,1
14,96658,99.78583074365349,0.954176629656244,92.53892451663302,47168,101,2.7774625193387505,1072.169266026164,0
13,62993,92.3617188744115,0.7691916853815906,71.1965267514833,24346,12,10.052786878457196,604.2235146981525,0
6,210768,82.70464659675281,1.0445758687249183,53.32365651045858,8619,80,7.452483406099383,1167.1001237872065,1
10,163285,114.12583967035789,0.9657951654251259,50.07923222331701,11164,14,7.743431821196243,1899.6839676032967,1
10,251860,95.32452382136498,0.5856978077641006,76.16462314444975,38878,35,10.026175529790075,937.8397787032493,0
6,274565,84.67427033441773,0.5874811345243867,67.20377466851778,6955,91,4.772116244928673,1423.3537189994115,0
1,223008,109.17494205478074,0.5955407493654119,99.8565947079183,106,14,3.1299676791823514,1960.461539994233,0
4,22727,70.18764339181564,1.7439554604723808,88.6205499813642,4754,109,3.1824590039329435,1693.8601633702829,0
10,9358,123.5442547619398,1.257994432082084,88.06377281752063,44293,116,9.058818036084853,1386.2614395499827,1
6,262681,87.31275363504858,0.8218851824393913,97.76213841436719,21662,74,7.755266699086922,1524.7936789949258,0
6,99018,70.97978688924935,1.3324800468486795,94.38621989466604,6408,55,3.2697276644029776,1885.669846430735,0
11,299054,118.58912022686347,0.8295831137015606,65.90937397281944,40403,94,2.595719341044659,1927.553787920642,1
12,131888,83.05248580390813,1.3225541190921188,58.29936108019382,1225,3,2.3275603567817007,1944.1426345795924,1
5,234104,93.6486685478344,1.0240919371208363,87.29461325327412,12196,98,7.9057851247334145,1326.1549307645396,0
1,198510,100.76536112159195,0.8023446250608108,68.91369468414365,4250,97,1.00130509401935,892.4809697574258,1
8,114847,107.76258791490218,1.203946103748691,73.65863258154782,15372,51,1.201512768638981,439.6756321213399,0
5,81329,94.49661845582347,1.0412558718171054,81.51988656374135,17279,90,5.285084491887048,893.9864024127252,0
12,36007,80.29026887504943,1.1194803316537978,95.39363384676204,44865,9,8.604848507037786,1897.3198185241142,0
12,175604,93.28488785000988,1.0646521069552326,70.9543876835483,30193,93,8.645433141471443,1801.6347450663013,1
12,17323,83.71026682002417,1.0615044318612783,89.16584451096807,44823,44,5.731301009684596,1142.5873917131817,0
5,117356,93.73517514546785,1.2401661664260235,63.41698956373287,26868,83,8.601809672650266,1166.6131158690632,0
7,115944,114.42224318635287,1.7751420546453,84.89858954618069,38187,28,6.73205797538138,756.0566292709451,0
4,209451,101.3388778746569,1.3746375701648674,50.07897105389559,48481,52,11.746245584770469,1018.1142021268665,1
6,283600,93.09969657147508,1.0658935480849137,93.57536067453174,28475,28,2.787062352205164,1486.0072890909112,0
13,36367,101.07736248909511,0.906817925530128,51.518978997723124,44552,22,7.607339944761662,924.3753061660254,1
4,59624,102.15120977863779,0.9397795245994024,85.63768773812922,2433,56,6.40362653546104,538.3709697368608,0
14,239565,73.83188845546911,0.6231612116168651,52.312909463064194,10998,49,3.1391297912346383,1173.54724188514,1
3,73008,90.62584066823547,1.1993630627659648,63.31228496970017,44343,20,9.249894753558738,605.6064406177904,0
7,121492,128.43791488998772,0.6955231925024973,74.86012017782765,31133,111,4.030588219251948,1953.7176008226802,0
8,77240,108.192314775478,0.888263706385221,70.99693426741192,34069,42,5.198808010028958,902.6118452215175,0
4,206659,82.448466612582,1.2011046108705998,59.59180573005053,6858,9,5.12313626546283,1837.3969488964092,0
13,277900,80.95188155823567,0.9288024088610423,66.69074558546187,8950,104,3.686249205067437,605.9971938865237,1
2,140327,80.45211415236597,0.8523136028412241,86.38531850304835,8938,75,5.737758648682457,540.5762095503976,0
12,130703,102.99479925393086,0.6407557941683071,83.46285462898241,25168,29,6.206804690203802,1310.4220322715273,0
10,170575,114.11461381674326,1.3615980196914435,53.59072918819579,32099,50,9.186438400902382,1602.8823409459771,1
14,79069,98.73250566720087,0.7500334403641363,87.36579127864431,5644,32,9.415754318147409,1220.1762149342762,0
3,234189,92.35743524803227,0.8242372519156153,52.652294059851414,43846,17,2.7441156512082827,613.6322304894668,0
1,256051,83.33766963550843,0.46248117404984157,77.14631945498923,9260,77,7.5204952926028525,268.2098531911929,0
8,130541,94.9405971837529,0.99404168565763,63.00313740210953,47458,21,10.858175781073351,1312.9198781438092,0
3,194648,77.69817419855686,0.9000115340915322,79.38450637799095,36075,63,2.196652697730169,435.86700565798697,0
12,261353,60.963516791831424,1.054557375090524,63.06641979704509,16488,20,6.202054489875524,817.7174966581962,1
10,276830,114.55238535168674,0.6476104969127279,99.24789848129154,395,0,9.25388434649177,1416.4125566082166,1
7,136733,74.91280994456837,1.2202542380605406,65.48640918637659,10845,112,7.726404678205776,376.4421930492774,0
10,180915,85.12751439496022,0.4482368341461651,62.0980317837248,36059,106,2.1064422225628627,429.0526636111204,1
5,100673,99.84536175943936,0.9723467500052783,63.923264545767296,18394,115,5.362667378860697,310.99917315332743,0
10,47828,111.51700304019081,1.034646484941875,94.82364286296476,28457,14,6.579634480385504,1992.9424320322878,0
5,277670,93.85695978627932,1.0173322020118256,81.81094143346724,45906,35,11.954301618879002,896.7381834828462,0
14,30592,72.09433518508757,1.0473264613480804,86.53420487103882,37305,46,2.9646870025601806,1830.431301922342,0
7,296126,85.47980325462673,1.23660150527826,95.90052550471752,42628,53,11.806661438761237,728.4541491637077,0
9,267351,79.82271892462381,1.3974096114919152,95.59362424225037,21352,85,5.137647626523883,1555.7646172528923,1
12,237041,89.42683458793019,0.9533176215061178,86.94729232893638,21146,31,3.203525346812035,594.319909362282,0
5,235008,108.47976706904453,0.7096472094581159,59.89122144206615,17435,57,5.555199903363956,1096.9844773668506,1
1,129982,51.939171058951736,1.168215184687827,92.16866603375027,39386,45,7.753946364382989,1684.3083307324032,0
10,261911,83.82915254958763,0.9159281845767426,60.18880170955319,37491,53,3.348471333020955,1669.4019180111488,1
10,73619,82.73925545419472,1.379385913486654,87.1449407049216,19968,32,4.205829916323405,1629.705291252814,0
1,165400,71.14857982656541,0.8194100156883622,84.28015332724371,47605,104,10.400011519088189,1682.7219434693952,0
2,156175,98.78236115624424,0.7425967334101657,87.94444250702233,8539,38,11.989104078357546,580.6501063505826,0
14,175963,68.77536192185929,1.043138125285803,76.63428403569078,1263,22,4.499899606482691,1067.9892906086957,0
6,146826,70.50158581055513,0.4778746626289023,81.93630911246098,13305,42,2.637424843449343,1072.7686542748856,0
9,236055,102.7660382103092,0.8597713858725149,97.66600402171277,24398,54,9.724879019934457,1802.9044772262425,1
8,103540,112.50857053444003,0.9010478270174954,55.05442970871074,43702,1,7.605012560026597,734.4052929189719,0
13,107747,88.85854847082061,1.0661416962318047,65.442363739081,32080,65,2.1044125771316127,1876.6926081002869,0
5,191994,71.73905821516101,0.7011183711189403,80.56785065491911,10265,37,11.41448629579623,1011.4323253509783,0
1,34301,79.41668862332625,0.7361498583196145,98.20270650657446,49107,118,1.858544812398812,1405.6166057193539,0
13,227724,105.12002920867567,1.3470741072089198,54.77872238313006,32152,114,7.878920417970052,683.9896021028019,1
7,198783,91.7465736099509,0.9959615636243044,51.12746107650432,27724,28,5.663309814829396,938.5365922963531,0
5,177395,88.48441834677116,1.259391155170888,52.7874799235164,30624,115,7.122863100639294,1477.6416777244528,1
6,23752,94.6957456486972,0.8374637795849611,52.62028432305994,34119,109,3.345356152261589,1122.9448553318168,0
13,218277,89.43510084711839,0.9836647112737373,95.39079288887021,39958,66,8.569214391757168,1875.2744210390008,1
7,149467,113.18568446488825,1.0643603281087641,86.06289539669123,29389,102,11.556916580466737,1526.8249386154594,0
3,222029,78.76285102959598,1.524266472286979,83.85531830981392,16650,70,6.042684614494072,1215.9252659190797,1
12,61273,77.0406132474718,0.9347145459485556,76.12864101309047,26014,35,6.752541053250499,1796.0055619739746,0
10,263503,69.24819722897016,0.9501193318838865,89.0976308486076,10885,28,3.6379283762576944,1398.0014998197398,0
3,96878,81.90018546411464,1.3294459083210213,57.78239963807954,7434,118,10.810547821261892,1365.176852156778,1
5,272039,73.62036788000768,0.8860565684544738,69.59705948942187,30028,36,11.682918456539541,643.4683996657291,0
6,124968,93.27113262979086,1.0853887575018262,74.50021253821717,1022,112,9.649265735946598,910.7425379507797,0
9,81559,90.31421048287714,1.3032877619257095,55.520474883836314,24331,99,6.970508523757844,1429.9465746872386,1
13,15699,73.81386749898036,0.8272474384903179,70.97568546687585,2037,86,11.524765069594938,1805.225080669684,0
14,201133,98.83709038541959,1.102138733945097,65.82508896313102,8756,44,2.692350609040045,767.9854525608473,0
12,14715,112.7521930069481,1.523665213043504,51.779107289673135,46326,15,6.2633994588474025,587.8741194973725,1
5,24169,95.36757523006536,1.276395414651446,56.83677013646176,17443,111,6.913662773990543,1268.6527618685404,0
1,123413,51.8475272556679,1.0854799209054435,88.20184115837358,34192,30,6.411080617276144,320.95477658488363,0
14,124264,119.80696456005158,0.93270360645021,50.90189547523222,4123,33,9.826601158965735,1486.1750626100093,1
14,272926,101.2038520360659,0.8187045156175486,96.71266495481805,16603,49,8.374431801180005,1465.6493779174655,1
14,224249,119.34627379782677,0.7035442230292579,54.32123162236187,405,64,2.3932431251008786,838.9388557750792,1
4,129481,106.36085379224751,1.4528871879897034,89.96190471017292,42597,81,4.810964380773664,1806.819776020823,1
5,220400,109.35773128305838,1.3946413136109999,94.93082704717354,18702,61,4.729845332255749,1103.9260547704296,1
12,40585,93.07900340401628,0.8028656567378267,97.05677924252235,42719,103,7.221954120722215,1362.3769112472862,0
10,297826,86.0655598171525,1.1013060994234416,93.37385117479863,26250,42,4.206042594236866,577.2412674890081,0
10,183936,95.60221781598241,1.0333979495518932,64.37750197127215,41751,55,2.289989465093017,951.2126032880001,1
5,43067,79.3682237963019,1.3553246383972222,66.65435656692385,21442,119,8.19050932222849,1752.3515724855827,0
7,178757,96.50821276350348,1.114840359490405,71.3272849305038,17693,14,10.361406323885248,583.2911857382171,0
4,258334,50.59820613973934,0.9931543717808955,56.96483447035504,24005,47,11.247689050125164,903.0338796664439,0
1,23073,90.64398367821619,0.8374943193112958,51.11362275336119,44793,48,11.698362594254235,772.5377799706339,0
14,41035,110.170141801532,1.1022603535377482,93.45608071405172,37697,80,9.592285308299154,471.9983327566042,1
14,201049,91.41462868393448,0.8955452287112139,77.70643581052282,28988,43,2.5367267112109237,721.492252629564,0
5,238782,115.91224107046482,1.0662054835389525,80.43614710891082,32333,9,10.384230066603969,618.9901104353901,0
7,95373,86.04381918227092,0.9772086761625058,96.34942374088976,29992,19,5.399560807207214,1862.4685348303892,0
10,95517,105.03976369481742,0.8882524360389559,83.25600890568079,9522,69,9.029024451716,1533.9418481770326,1
10,70450,76.82594889489951,0.7081777679104542,84.54267521699067,45406,7,6.843948054569194,768.9828472090837,0
6,15382,104.42934929333067,1.1542585758241903,89.34843242183712,41470,44,10.11466747013662,1574.0102958368775,0
5,207043,93.48892362341725,1.0127711024137098,55.817422492870186,43532,33,5.680563061236575,239.8519154609685,0
4,226427,86.70374256235907,1.536226256639928,68.00810766068957,12121,95,1.6797319181402286,1147.7444793880518,1
2,66929,51.3917682740337,0.6902965484867174,98.41039638516831,14219,50,7.125060819707179,650.6022147224116,0
4,238483,86.18434836291675,1.1875894576698973,96.14650390503033,1617,117,2.884196101344405,405.7797292553255,0
10,233590,93.20179528919715,0.9752060595920078,94.20376481550923,43016,105,11.62069395588215,1790.7653510092794,1
10,148401,102.43064152829876,1.6299275194979672,72.60442551694862,24276,3,6.796593724080408,558.8129616726306,1
3,261677,113.414246986486,1.1646915751184401,92.85964767934028,34351,107,7.089146732209866,1680.3039673033081,1
10,292313,120.52549052048866,1.0974065744905253,52.41979409728828,6704,113,10.979922840962995,943.8008194851882,1
1,92468,108.69401014684476,0.975969269507854,57.425871212855874,40756,38,7.870437696662924,225.7233860732606,0
8,39594,81.56864512043708,0.7890636836003142,70.69838492420271,17959,83,4.330023149086779,1518.5590927418455,0
5,196703,85.42793865723391,1.0934178377922792,74.16960333410631,28522,23,4.2570407860470825,1273.4475647948623,0
13,50033,101.08373206565525,0.5853092172589714,63.17535767604284,9953,87,6.517365148971018,819.5093897020748,1
4,68133,97.79421689771702,0.5991147734245088,67.82383354238937,26567,54,10.532690518220749,706.7826810672741,0
8,78861,114.42518939087043,1.3037315310488486,58.138805051268434,22560,25,9.742022748099064,332.64425426678247,1
7,188362,127.19084128064867,0.4713627582867804,74.45670158579536,2613,24,11.590146446625292,1894.56607070349,0
2,298894,124.00770292647334,0.9041279325127488,89.69216464339306,36660,35,1.79074735137424,1089.172792445754,0
1,45461,112.40907299697517,0.6852620526223124,83.06801968306529,45104,70,3.951586758607725,353.9441316369944,0
12,83222,97.91853973414345,0.8792587922831011,55.389612368277064,39501,73,1.882284785950986,1763.623491940047,1
11,117020,110.23987594418766,1.0553635907018037,74.3790801698358,37199,57,9.2618711329268,701.8997110720701,0
4,291370,114.92161520592595,1.2953665872892517,84.88231913898625,24496,110,2.54917058065422,566.4848883223788,1
8,273865,87.79049404117472,1.3652900769198162,76.49476482769705,17765,11,2.098749497973674,705.6873890159937,0
12,25609,82.01008541236861,0.7243140342523533,69.58377982677744,25721,0,7.1783942780951335,1216.2286254928003,0
2,135513,78.48868499892488,0.8602114190119706,81.09572106419391,3515,115,5.526331833310744,333.3016720946657,0
3,208981,76.85422899832045,2.215765036663587,98.43193326501378,4454,49,8.866114726387138,1067.1624364208176,0
12,109211,69.27007016110214,0.9249955942193914,54.7453954883039,40537,24,6.357169308703003,1812.3382012237626,0
1,191321,93.74852563676592,0.7353367612012286,69.50080303737803,22873,79,5.678680555344981,538.7088725230229,0
1,34984,75.00370798367803,0.7852597711775684,70.33029265230478,8384,4,5.68050493621668,796.1397898740389,0
13,123947,78.24716723796926,0.9267580251072008,78.84836552341855,13727,82,10.5906401843874,913.0195370929749,0
3,209894,100.5188333876509,0.8821787911634622,57.6087300940959,3534,67,5.34748215794713,1255.1972807490413,1
11,10901,92.72413599380265,0.9296889630415391,58.832151493523476,33523,5,4.667368405465968,1854.6576437473607,0
5,167624,96.44437410950512,0.9935720338820307,64.26806929989273,31889,25,4.723885847250022,910.1705748363659,0
12,227317,110.47723142838123,0.9914776413120507,97.79350216342598,49979,112,3.1626087649637933,324.4751132199745,1
3,298199,102.96794862811193,0.7133540508186418,86.70542906154513,25465,102,10.467577356313884,826.3115505757863,1
1,173757,112.78329872178995,1.1107993063468393,83.08466508457516,30593,119,2.6129389653033974,542.1537426797206,1
1,150788,91.19964742167106,1.0363140849642052,90.84788436971311,21330,54,10.994718115795658,1373.194061874386,0
8,119099,114.17685886968593,1.148974501164978,56.37882344583465,8302,38,4.118144941021068,252.67179650119795,0
10,16138,95.3960514653619,0.4856637838824529,92.96664098618758,12907,8,10.893695043912315,725.473947931532,0
11,171370,92.53059391642805,1.0470532731074433,79.7416356943752,24430,44,9.699027224960348,1181.312313018716,0
12,28429,111.92289309414755,0.40432110522939513,66.76645037294676,41752,115,7.401862730453946,699.2015708891977,1
13,55200,76.91769481210058,0.9473287316570259,90.79276278728452,47153,13,8.36417004310459,1191.7915100214575,0
13,207380,120.35400851313713,1.1973808878259227,90.1282267174312,7181,111,4.584284999074205,406.48217993692975,1
12,253289,85.76849969944071,1.3137337454807096,92.28542908583636,46213,54,7.316514757604286,1897.0498783813205,1
14,250127,71.72838042676017,1.1003380192291015,55.775895005349106,12875,8,4.216431907993668,723.6322531937961,1
2,241513,99.80252928083793,1.2026172205878967,98.4680622497888,27219,14,5.425000952795078,1861.40151090179,0
13,22347,84.34017734822609,0.9102985113752622,97.98130768948656,36182,36,9.411288107521692,786.5037911074617,0
3,152992,120.38710637866876,0.8472496690225113,67.87348227508707,15005,49,3.6832582019123783,1607.312344111378,0
2,36822,83.50648771822279,1.8078274487571178,53.294700910595985,42269,116,10.227306174212915,643.1372434302554,1
3,45108,94.71673376027942,1.2481480935595632,58.35278347343929,14245,83,5.134711390314962,1405.5840243012822,0
7,12967,68.61610026782846,0.648104844560382,99.64154127223486,6457,71,6.8538695694179905,782.6891848809809,0
1,16871,102.19371367346207,0.4796008235401028,78.15064715858315,6749,95,11.361565363191607,1116.4864325773858,0
10,230371,78.33914886211643,0.8604791652809274,67.8310899413026,33064,110,8.493811932055623,1412.8654623746252,1
8,213524,100.39987035498902,1.3575605518925995,64.41013469250194,9821,20,8.101645241290901,1259.988509365329,1
13,210342,83.57482140441208,1.0146217462086304,62.84958676554738,49720,56,8.82768500365532,1237.3050679106498,1
10,169685,59.295979699158,0.3327940532916144,83.20763825272411,32761,104,11.099224726366176,318.2255041837111,1
10,33179,91.96785135515825,0.9468119730430277,70.9693915759843,38051,18,3.733650801436619,648.3382979088653,0
10,256537,91.29642775617653,0.9992795349254345,98.27053496843058,13119,92,7.745653263792722,1229.310721741775,1
14,188260,103.2160736043392,0.2752997861603559,84.19215153226807,7664,57,5.404332398220175,232.9709729883051,1
2,40262,113.34000857758807,1.0072498456150571,89.60222955244805,29281,94,1.1304082253126833,651.1596592087634,0
3,65545,118.68614114875197,0.6959895977226027,64.637077429158,40279,117,2.3783098604672013,612.5334309761541,1
9,239555,102.96231320206329,0.4493360767635054,53.95932045543129,31821,5,4.574910847899472,649.7409982895019,1
7,228894,94.17928788098877,1.4813522740496203,74.39114186909406,38233,3,7.214999683001072,1164.0970992199768,0
4,208218,68.58999615726802,0.6827193397645217,65.72907732731136,24647,42,10.696222543658987,1247.5286372345463,0
10,47913,93.03031405485011,0.7998145793631156,60.10415825039618,45325,92,9.702255300215835,1836.1963898710603,1
5,255497,93.224102549084,0.7958251341799966,97.63210654004307,4382,41,7.086670396650475,894.8558882471946,0
2,182404,87.02039610515958,1.0006716252772907,72.19941071710151,16449,2,1.8125745969821438,1867.8420508576266,0
13,161104,99.49451475901213,1.529893182116762,58.73542960243928,17263,0,4.144969194344765,1373.5178209715066,1
11,173918,106.82858566473202,0.6411439389292205,59.932532634056955,24643,107,5.033795126814683,1842.7887126210003,1
13,195546,77.72394104206974,0.9079589456654216,64.0354871232297,9408,54,7.838889037242268,1700.249783024087,1
8,49936,77.490234687008,1.0362585637079194,99.96581340948563,23606,14,1.7141598527782522,1437.6483981338374,0
4,165866,87.91061982335056,0.7393624758521484,63.40057502597986,27603,46,6.832129099505207,840.990619134127,0
9,197660,80.77156213938116,0.9031340786264181,66.44009022892268,46458,84,10.91611033759178,633.9988058333934,1
5,207056,65.38120196460206,1.178349942024867,82.96640639920007,5069,45,8.75975965267143,600.3045839216579,0
13,230469,75.05110895515573,0.7732885039880522,64.69806882051492,19623,57,9.76784487219032,1913.9129074213063,1
9,33141,71.51518279443839,0.8984072473809461,60.79021255298467,44440,94,8.498432131949809,1925.4329176328447,1
4,142478,108.1267576202723,0.8705938219242142,57.93185933247993,16891,70,3.2724802338985146,1504.696472343756,1
10,102359,115.54240509013917,0.9688579956596989,65.63413325138961,7704,80,2.215322020726205,1790.832771337659,1
5,159363,73.5684981405812,1.0729455143869726,55.29578448143867,28290,119,10.124397403054,1854.1930935423088,1
9,46568,98.19110269705666,1.1759682304320636,50.93232932073914,27460,82,8.650548796170812,1120.801153734762,1
8,102539,103.10274636704627,1.5812662905887014,90.23208486673386,17509,38,7.32567714698005,1332.3074431253099,0
3,51851,67.61596820010205,0.2024570704437365,56.89474712072883,17269,2,3.082111514650706,953.7580962563862,0
1,59823,92.414684207685,0.9497825982383675,88.79884249076211,7975,29,7.636794618429287,953.2833757134736,0
3,28312,128.0027424801979,0.5906691783273421,89.877123949333,44837,34,1.3445396374437575,269.1720535603063,0
4,204900,100.15720299536446,0.8843889998047287,76.89597631646215,6565,56,2.3072304783335538,980.87862887265,0
2,279555,86.32049188001204,1.2642601992082234,65.48409791564757,22467,28,4.43079164784867,1412.28166072373,0
1,254062,81.59720212172687,1.3593377566427134,57.251636687494425,4870,49,5.881121051522808,959.5678989918281,1
7,37371,59.66307622918658,1.3734143730455226,86.84025533604995,18909,61,2.326209454042004,1770.3374183785218,0
8,62022,97.05710484175098,1.370587754455127,80.0693492990893,9117,51,2.3193420224328936,798.6133143326327,0
7,104071,119.21725180881472,0.9478194785138716,82.77267282467821,1938,117,8.98483026641999,438.82768380952905,0
14,187268,77.79684368403119,1.419559082412149,50.43345449225655,28390,13,7.266913471868342,1660.805643312307,1
5,293859,60.966229807244076,1.4790549383817528,96.37585078539124,44322,34,6.871161788554315,1413.1062529914657,0
